"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 16 12:28:09 GMT 2024","Fri Aug 16 12:28:09 GMT 2024","1","","com.petstore.api.PetApiTest","","com.petstore.api.PetApiTest","","PetApiTest",""
